type	name	ingredients	difficulty	health_banners
dinner	Kidney bean curry	['1 tbsp vegetable oil', '1 onion, finely chopped', '2 garlic cloves, finely chopped', 'thumb-sized piece of ginger, peeled and finely chopped', '1 small pack coriander, stalks finely chopped, leaves roughly shredded', '1 tsp ground cumin', '1 tsp ground paprika', '2 tsp garam masala', '400g can chopped tomatoes', '400g can kidney beans, in water', 'cooked basmati rice, to serve']	Easy	['Freezable', 'Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
dinner	Creamy salmon, leek & potato traybake	['250g baby potatoes, thickly sliced', '2 tbsp olive oil', '1 leek, halved, washed and sliced', '1 garlic clove, crushed', '70ml double cream', '1 tbsp capers, plus extra to serve', '1 tbsp chives, plus extra to serve', '2 skinless salmon fillets', 'mixed rocket salad, to serve (optional)']	Easy	['Gluten-free']
dinner	Vegetarian lasagne	['3 red peppers, cut into large chunks', '2 aubergines, cut into ½ cm thick slices', '8 tbsp olive oil, plus extra for the dish', '300g lasagne sheets', '125g mozzarella', 'handful cherry tomatoes, halved', '1 tbsp olive oil', '2 onions, finely chopped', '2 garlic cloves, sliced', '1 carrot, roughly chopped', '2 tbsp tomato purée', '200ml white wine', '3 x 400g cans chopped tomatoes', '1 bunch of basil, leaves picked', '85g butter', '85g plain flour', '750ml milk']	Easy	['Freezable', 'Vegetarian']
dinner	Mushroom stroganoff	['2 tsp olive oil', '1 onion, finely chopped', '1 tbsp sweet paprika', '2 garlic cloves, crushed', '300g mixed mushrooms, chopped', '150ml low-sodium beef or vegetable stock', '1 tbsp Worcestershire sauce, or vegetarian alternative', '3 tbsp half-fat soured cream', 'small bunch of parsley, roughly chopped', '250g pouch cooked  wild rice']	Easy	['Vegetarian']
dinner	Chicken jalfrezi	['½ large onion, roughly chopped', '2 garlic cloves, chopped', '1 green chilli, finely chopped', 'vegetable oil, for frying', '400g can plum tomatoes', '1 tbsp ground coriander', '1 tbsp ground cumin', '1 tsp turmeric', '2-3 chicken breasts, diced', '1 tsp ground cumin', '1 tsp ground coriander', '1 tsp turmeric', '½ large onion, sliced', '1 red pepper, chopped', '2 red chillies, finely chopped (optional)', '2 tsp garam masala', 'handful of fresh, chopped coriander leaves', 'cooked basmati rice or naan bread to serve']	Easy	['Freezable (sauce only)', 'Gluten-free', 'Healthy']
dinner	Bean & halloumi stew	['3 tbsp olive oil', '1 onion, thinly sliced', '1 red pepper, thinly sliced', '2 garlic cloves, crushed', '3 tbsp red chilli pesto, sundried tomato pesto or vegan alternative', '1 heaped tsp ground coriander', '400g can mixed beans, drained and rinsed', '400g can chopped tomatoes', '½ x 250g block halloumi, sliced', '½ small bunch of coriander, finely chopped', 'garlic bread, to serve (optional)']	Easy	['Freezable (stew only)', 'Vegetarian']
dinner	Indian butternut squash curry	['200g brown basmati rice', '1 tbsp olive oil', '1 butternut squash, diced', '1 red onion, diced', '2 tbsp mild curry paste', '300ml vegetable stock', '4 large tomatoes, roughly chopped', '400g can chickpeas, rinsed and drained', '3 tbsp fat-free Greek yogurt', 'small handful coriander, chopped']	Easy	['Freezable', 'Healthy', 'Vegetarian']
dinner	Paprika pork	['1 tbsp olive oil', '2 onions, finely sliced', '400g pork fillet, trimmed of any fat, cut into thick strips', '250g pack mushroom, sliced', '1 ½ tbsp smoked paprika', '1 tbsp tomato purée', '200ml chicken stock', '100ml soured cream', 'egg noodles, tagliatelle or rice, to serve']	Easy	['Healthy']
dinner	Chickpea curry	['2 tbsp oil', '1 onion, diced', '1 tsp fresh or dried chilli, to taste', '9 garlic cloves (approx 1 small bulb of garlic)', 'thumb-sized piece ginger, peeled', '1 tbsp ground coriander', '2 tbsp ground cumin', '1 tbsp garam masala', '2 tbsp tomato purée', '2 x 400g cans chickpeas, drained', '400g can chopped tomatoes', '100g creamed coconut', '½ small pack coriander, chopped, plus extra to garnish', '100g spinach', 'cooked rice and/or dahl']	Easy	['Freezable', 'Gluten-free', 'Vegan', 'Vegetarian']
drink	Dalgona coffee	['3 tbsp instant coffee', '2 tbsp sugar', '400-500ml milk (we used whole milk)']	Easy	['Gluten-free', 'Nut-free', 'Vegetarian']
drink	Strawberry smoothie	['10 strawberries, hulled (approx 175g)', '1 small banana, sliced', '100ml orange juice, chilled']	Easy	['Easily doubled', 'Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan', 'Vegetarian']
drink	Turmeric latte	['350ml almond milk (or any milk of your choice)', '¼ tsp ground turmeric', '¼ tsp ground cinnamon', '¼ tsp ground ginger', '½ tsp vanilla extract', '1 tsp maple syrup', 'grind of black pepper']	Easy	['Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
drink	Peanut butter smoothie	['200ml  oat milk', '1 banana, peeled and chopped', '20g  peanut butter', '1 tbsp  rolled oats', 'pinch of cinnamon', 'pinch of allspice', 'pinch of nutmeg (optional) ', 'small handful  ice cubes']	Easy	['Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
drink	Rhubarb gin	"['1kg pink rhubarb stalks', ""400g caster sugar (don't use golden - it muddies the colour)"", '800ml gin']"	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
drink	Homemade hot chocolate	['250ml  milk of your choice', '1 tbsp  cocoa', '1-2 tbsp  soft light brown sugar', '25g dark or plain  chocolate, finely chopped, plus a grating to serve ', '1 tbsp  whipped cream or squirty cream']	Easy	['Gluten-free', 'Vegetarian']
drink	Iced latte	['2 espresso shots (60ml)', '2 tsp sugar, honey or maple syrup (to taste)', 'ice', '100ml whole milk']	Easy	['Gluten-free', 'Vegetarian']
drink	Rhubarb cordial	['300g golden caster sugar', 'zest and juice 1 orange', 'zest and juice 1 lemon', '450g rhubarb, chopped', '1 slice fresh root ginger, peeled']	Easy	['Gluten-free', 'Vegan']
drink	Sex on the beach cocktail	['ice', '50ml vodka', '25ml peach schnapps', '2 oranges, juiced, plus 2 slices to garnish', '50ml cranberry juice', 'glacé cherries, to garnish (optional)']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan']
drink	Avocado & strawberry smoothie	['½ avocado, stoned, peeled and cut into chunks', '150g strawberry, halved', '4 tbsp low-fat natural yogurt', '200ml semi-skimmed milk', 'lemon or  lime juice, to taste', 'honey, to taste']	Easy	['Gluten-free', 'Healthy', 'Vegetarian']
drink	Espresso martini	['100g golden caster sugar', 'ice', '100ml vodka', '50ml freshly brewed espresso coffee', '50ml coffee liqueur (we used Kahlua)', '4 coffee beans (optional)']	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
drink	Hurricane cocktail	['50ml dark rum', '50ml white rum', '1 passion fruit', '1 orange, juiced', '1 lemon, juiced', '50ml sugar syrup', '2 tsp grenadine', '4 cocktail cherries', '2 orange slices']	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
drink	Pineapple smoothie	['150g  pineapple, trimmed, peeled and chopped', '1 small  banana, peeled and sliced', '1 lime, juiced', 'ice (optional) ']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan', 'Vegetarian']
drink	White lady	['50ml gin', '25ml triple sec', '25ml lemon juice, plus lemon zest twists to serve', '2 tsp sugar syrup', '½ egg white (optional) ', 'handful of  ice']	Easy	['Gluten-free', 'Vegetarian']
drink	Spinach smoothie	['2 chunks frozen spinach (or 2 handfuls fresh baby spinach)', '½ avocado', '1fresh or frozen  chopped mango', '1 banana', '500ml milk  (non-dairy, if you prefer)']	Easy	['Vegetarian']
drink	Classic margarita	['ice', '50ml tequila reposado', '25ml lime juice', '20ml triple sec', 'salt', '2 lime wedges']	Easy	['Gluten-free', 'Vegan']
drink	Damson gin	['500g damsons', '250g golden caster sugar', '1l bottle gin or vodka']	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
drink	Honey and lemon tea	['2-3 tsp honey', '¼ lemon, juiced, plus 1 slice']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Nut-free', 'Vegetarian']
drink	Kiwi fruit smoothie	['3 peeled kiwi fruit', '1 mango, peeled, stoned and chopped', '500ml pineapple juice', '1 banana, sliced']	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
drink	Aperol spritz	['ice', '100ml Aperol', '150ml prosecco', 'soda, to top up']	Easy	['Vegetarian']
drink	Iced coffee	['200ml strong black coffee', '50ml milk', 'ice', 'maple syrup, optional']	Easy	['Gluten-free', 'Vegetarian']
drink	Amaretto sour	['200ml amaretto', '3-4 lemons, juiced (you will need 120ml) ', '1 egg white', 'small jar or can of cherries in syrup', 'ice']	Easy	[]
drink	Christmas punch	['a bunch of red grapes', '750ml prosecco', '1l cloudy apple juice', 'ice', '250ml sloe gin', '50ml herbal liqueur', '1 ball stem ginger, finely sliced plus 2 tbsp of the syrup', '3-4 sprigs rosemary', '1 clementine, finely sliced']	Easy	['Gluten-free', 'Vegetarian']
drink	Poinsettia	['25ml triple sec', '50ml cranberry juice', '75ml champagne or prosecco', '1 fresh bay leaf, to garnish']	Easy	['Gluten-free']
drink	Gingerbread hot chocolate	['150ml  milk', '50ml  double cream', '¼-½ tsp  dark brown soft sugar', '½  orange, zested', 'pinch of ground  ginger', 'pinch of ground  cinnamon', '1 clove', '2 drops of  vanilla extract', '50g  dark chocolate, chopped ', 'whipped cream', '1 mini gingerbread or speculoos biscuit, crushed   ']	Easy	['Gluten-free', 'Vegetarian']
drink	Sloe gin	['500g ripe sloes', '250g golden caster sugar', '1 litre gin']	Easy	[]
drink	Mojito pitcher	['6 limes, plus 1 lime sliced, to serve', '4 tbsp granulated sugar', '4-5 mint sprigs', 'ice', '350ml white rum', '600ml sparking water']	Easy	['Gluten-free', 'Vegan']
drink	Frozen margarita	"['50ml tequila', '25ml triple sec (we used Cointreau)', '25ml lime juice', ""15ml sugar syrup (see 'Goes well with' below)"", 'large handful of ice', 'wedge of lime, to garnish']"	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
drink	How to make cold brew coffee	['50g ground coffee (use coarsely ground for cafetières)', 'ice', 'sparkling water or still water to dilute']	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
drink	Watermelon smoothie	['150g  watermelon, peeled and chopped', '1 small  banana, peeled and sliced', '100ml  cold apple juice']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan', 'Vegetarian']
fish-course	Creamy salmon, leek & potato traybake	['250g baby potatoes, thickly sliced', '2 tbsp olive oil', '1 leek, halved, washed and sliced', '1 garlic clove, crushed', '70ml double cream', '1 tbsp capers, plus extra to serve', '1 tbsp chives, plus extra to serve', '2 skinless salmon fillets', 'mixed rocket salad, to serve (optional)']	Easy	['Gluten-free']
fish-course	Sesame salmon, purple sprouting broccoli & sweet potato mash	"['1 ½ tbsp sesame oil', '1 tbsp low-salt soy sauce', 'thumb-sized piece ginger, grated', '1 garlic clove, crushed', '1 tsp honey', '2 sweet potatoes, scrubbed and cut into wedges', '1 lime, cut into wedges', '2 boneless skinless salmon fillets', '250g purple sprouting broccoli', '1 tbsp sesame seeds', ""1 red chilli, thinly sliced (deseeded if you don't like it too hot)""]"	Easy	['Healthy', 'High-protein']
fish-course	Creamy fish & leek pie	['1½ kg Rooster or Maris Piper potatoes, unpeeled', '200ml double cream', '50ml milk', '50g grated cheddar', '50g grated parmesan', '100g butter', '3 leeks, thinly sliced', '¼ tsp ground nutmeg', '1½ tbsp wholegrain mustard', '100ml dry white wine or dry vermouth', '200ml double cream', '½ small bunch chives, chopped', '½ lemon, zested and juiced', '125g skinless smoked haddock, cut into large chunks', '125g skinless salmon, cut into large chunks', '125g raw king prawns']	Easy	['Freezable', 'Gluten-free']
fish-course	Baked sea bass with lemon caper dressing	['4 x 100g/4oz sea bass fillets', 'olive oil, for brushing', '3 tbsp extra virgin olive oil', 'grated zest 1 lemon, plus 2 tbsp juice', '2 tbsp small capers', '2 tsp gluten-free Dijon mustard', '2 tbsp chopped flat-leaf parsley, plus a few extra leaves (optional)']	Easy	['Gluten-free']
fish-course	Simple fish stew	['1 tbsp olive oil', '1 tsp fennel seeds', '2 carrots, diced', '2 celery sticks, diced', '2 garlic cloves, finely chopped', '2 leeks, thinly sliced', '400g can chopped tomatoes', '500ml hot fish stock, heated to a simmer', '2 skinless pollock fillets (about 200g), thawed if frozen, and cut into chunks', '85g raw shelled king prawns']	Easy	['Healthy']
fish-course	Greek-style roast fish	['5 small potatoes (about 400g), scrubbed and cut into wedges', '1 onion, halved and sliced', '2 garlic cloves, roughly chopped', '½ tsp dried oregano or 1/2 tbsp chopped fresh oregano', '2 tbsp olive oil', '½ lemon, cut into wedges', '2 large tomatoes, cut into wedges', '2 fresh skinless pollock fillets (about 200g)', 'small handful parsley, roughly chopped']	Easy	['Gluten-free', 'Healthy']
fish-course	Herb & garlic baked cod with romesco sauce & spinach	['2 x 140g  skinless cod loin or pollock fillets', '1 tbsp rapeseed oil, plus 2 tsp', '1 tsp fresh thyme leaves', '1 large garlic clove, finely grated', '½ lemon, zested and juiced', '1 large red pepper, sliced', '2 leeks, well washed and thinly sliced', '2 tbsp flaked almonds', '1 tbsp tomato purée', '¼ tsp vegetable bouillon powder', '1 tsp apple cider vinegar', '100g baby spinach, wilted in a pan or the microwave']	Easy	['Healthy', 'High-protein']
fish-course	Harissa-crumbed fish with lentils & peppers	['2 x 200g pouches cooked puy lentils', '200g jar roasted red peppers, drained and torn into chunks', '50g black olives, from a jar, roughly chopped', '1 lemon, zested and cut into wedges', '3 tbsp olive or rapeseed oil', '4 x 140g cod fillets (or another white fish)', '100g fresh breadcrumbs', '1 tbsp harissa', '½ small pack flat-leaf parsley, chopped']	Easy	[]
fish-course	Baked Salmon & Leek parcel	['250g leek (about 3 small ones), thinly sliced', '85g mascarpone', '1 tbsp chopped dill, plus 1 tsp', '2 skinless salmon fillets', '½  lemon, grated zest of 1/4, plus a good squeeze of juice', '2-3 tsp capers', 'spinach wilted, to serve (optional)']	Easy	['Easily doubled', 'Gluten-free', 'Keto', 'Low carb', 'Low sugar']
fish-course	Mustardy salmon with beetroot & lentils	['2 tbsp olive oil', '1 tbsp wholegrain mustard', '½ tsp honey', '2 salmon fillets', '250g pouch ready-cooked puy lentils', '250g pack ready-cooked beetroot, cut into wedges', '2 tbsp crème fraîche', '1 small pack dill, roughly chopped', '1-2 tbsp  capers', '½ lemon, zested and cut into 2 wedges to serve', '2 tbsp pumpkin seeds, toasted', 'rocket, to serve (optional)']	Easy	['Gluten-free']
fish-course	Hake & seafood cataplana	['2 tbsp cold-pressed rapeseed oil', '1 onion, halved and thinly sliced', '250g salad potatoes, cut into chunks', '1 large red pepper, deseeded and chopped', '1 courgette (200g), thickly sliced', '2 tomatoes, chopped (150g) ', '2 large garlic cloves, finely grated', '1 tbsp cider vinegar  (optional)', '2 tsp vegetable bouillon powder', '2 skinless hake fillets (pack size 240g)', '150g pack ready-cooked mussels (not in shells)', '60g peeled prawns', 'large handful of parsley, chopped']	Easy	['Gluten-free', 'Healthy']
fish-course	Bay-crumbed salmon with creamed spinach & wild mushrooms	['4 bay leaves', '50g dried breadcrumbs (preferably panko)', '½ lemon, zested and juiced', '500g spinach', '300ml double cream', '100ml white wine', '30g dried porcini mushrooms, very roughly chopped', '1 whole skinless salmon fillet (about 850g)', '50g butter']	Easy	[]
fish-course	Glazed sesame salmon	['2 tbsp chilli sauce (we used sriracha)', '2 tbsp soy sauce', '1 tbsp sesame oil', '1 tbsp rice wine', '1 garlic clove, crushed', '2 tsp finely grated ginger', '4 salmon fillets', '1 tbsp sesame seeds', 'boiled rice, to serve', 'stir-fried vegetables, to serve']	Easy	[]
fish-course	Cheesy seafood bake	['300g medium potatoes (about 3), thinly sliced', '2 tbsp milk', '40g mature cheddar, finely grated', '1 tsp rapeseed oil', '1 onion (160g), finely chopped', '1 red pepper, deseeded and finely diced (270g)', '2 tsp balsamic vinegar', '1 tsp vegetable bouillon powder', '400g can chopped tomatoes', '½ x 30g pack basil, leaves picked and finely chopped', '1 garlic clove, finely grated', '280g pack skinless cod loins', '100g frozen small Atlantic cooked prawns, defrosted', '160g broccoli florets']	Easy	['Gluten-free', 'Healthy']
fish-course	Cod with butter bean colcannon	['2 skinless cod fillets', '25g butter', '6 thyme sprigs, leaves picked', '½ lemon, sliced', '77g pack smoked diced pancetta', '½ small Savoy cabbage, finely shredded', '400g can butter beans, drained and rinsed', '50ml single cream']	Easy	['Gluten-free']
